"X0","X1","X2","X3","X4","X5","X6","X7","X8","X9"
1.8568665160386746e+02,2.5994110839787288e+02,6.3375486579627278e+00,5.3896901597986879e+00,4.3093807450109161e+01,9.7929200507849834e-01,1.1173966053558804e-01,5.5194866280758967e+00,1.8878708453366985e+03,6.0016060724942262e-02
1.5611985030182848e+02,2.2120625333471133e+02,6.6786246732041814e+00,-3.9208210046575731e+00,1.8697737330788037e+01,5.9351566650490850e-01,1.1831901036753305e-01,2.9055988329589089e+00,2.3355653591151781e+03,6.2378871018526197e-02
1.9233234497532931e+02,2.7720384650210639e+02,9.6754228935977729e+00,8.8011612734503757e+00,2.0630846371290552e+01,9.5597684788564019e-01,1.5945660113398452e-01,3.6403887270823185e+00,2.2638728752693787e+03,3.7654231632752430e-02
1.9411594638821941e+02,2.9475924146054086e+02,8.0900324489367677e+00,-1.7515835813989966e-01,2.7120284633466483e+01,6.6915861388245435e-01,1.5181644976455708e-01,5.7697939641123241e+00,2.2763553654118714e+03,5.3970853367103389e-02
1.9329582348594428e+02,2.3807506704489390e+02,9.3360934479555127e+00,-7.5842128376579776e+00,2.4925757161650345e+01,9.4292570701882406e-01,1.0184492525093825e-01,2.5758063826526549e+00,2.3113863207152408e+03,7.1456969226115413e-02
1.6484420973634354e+02,2.9423506618088982e+02,9.4749732497483095e+00,2.8220996380199548e+00,2.0237963026759608e+01,7.8833693227659285e-01,1.0864224656181803e-01,5.1673629541251564e+00,2.1672188227744268e+03,5.0964743119255078e-02
1.9920248806075787e+02,2.5491487019617625e+02,7.1811053912341345e+00,7.8794675571142108e+00,2.5870119437726334e+01,7.3850888467118514e-01,1.6080578943566631e-01,5.2439761381320551e+00,2.1675653564687564e+03,6.9372074851352661e-02
1.9511827706995211e+02,2.4614780931864098e+02,7.1404222736161591e+00,-2.9240793717317937e+00,4.1768639562772627e+01,5.0465340927352520e-01,1.6845613406778798e-01,4.0364871298277016e+00,1.7967987452845639e+03,4.1619984126489817e-02
1.7217000562202313e+02,2.5105920593241021e+02,8.6600270356713889e+00,-3.0448059913111392e+00,3.3507364865496292e+01,5.1488884526602730e-01,1.5912232648801425e-01,4.0974449330023113e+00,1.9543751754615728e+03,5.1513691349658136e-02
1.5324681620314567e+02,2.5613082755045212e+02,9.5280426194125347e+00,-8.4865679044455575e+00,3.2521003194395547e+01,8.2456552633687508e-01,1.0937614579604062e-01,2.9465807348146682e+00,2.0098374373269289e+03,6.0921998082125325e-02
1.7313022510889274e+02,2.5012441307613554e+02,8.0336050849000280e+00,-5.5650971075802103e+00,4.0368413703908757e+01,8.4147724699045146e-01,1.6745577703130371e-01,3.8098869226112146e+00,1.7741866559078562e+03,6.3371910330102726e-02
1.7617066615845670e+02,2.3083453107535834e+02,7.7533373342517926e+00,-6.8521029859576643e+00,3.9734032309932743e+01,9.6480104759500918e-01,1.1776919204093596e-01,5.2065545787012164e+00,2.1841439912240185e+03,4.1296418035855986e-02
1.6452221770771945e+02,2.3022434785395174e+02,7.3639105481916731e+00,7.0315190481826875e+00,3.7991983851231851e+01,8.7475210064736686e-01,9.9190930782213096e-02,5.5454978425973298e+00,2.2352946098442758e+03,3.2605706472633909e-02
1.9039230406624515e+02,2.3492900171354171e+02,7.0240924029447847e+00,7.8031815952764774e+00,3.7241596081137615e+01,5.0805801024310659e-01,1.4771506368907134e-01,4.4267027566511921e+00,2.1501839981141152e+03,2.5380821902147275e-02
1.9876208015888807e+02,2.7978491190207899e+02,8.7922663725962273e+00,-7.1002889280942050e+00,2.7181196204985419e+01,5.7897004943723351e-01,1.5075249809553559e-01,4.1174296107823327e+00,2.3691613375061897e+03,3.9968588658582369e-02
1.6168136832610915e+02,2.5573940428083614e+02,7.1290864476128863e+00,3.5053429136783052e+00,2.6805526921198837e+01,6.6301202447829677e-01,1.2275612494108012e-01,5.0717539660356126e+00,2.3555207694388891e+03,6.3285524675719546e-02
1.8862527093693478e+02,2.7892915351718904e+02,7.7423710623932109e+00,-6.0431047128936299e-01,3.3359046968996616e+01,5.0405571958715334e-01,1.6685708223899098e-01,5.2254402368050030e+00,1.7605497362221063e+03,5.6357051659180028e-02
1.5071742086134557e+02,2.5543511647647136e+02,8.0871863750360582e+00,5.4879741447226529e+00,2.5583316081541412e+01,5.1304967611758145e-01,1.5156295240963569e-01,3.0499361082868743e+00,2.2264095262173464e+03,7.2026748824847539e-02
1.6460192931389969e+02,2.8848196330206531e+02,7.6337581439808613e+00,-7.7482933144761823e+00,3.1807414852460042e+01,5.5123939528312604e-01,1.5418792411108806e-01,2.8561364140858370e+00,1.9646858896268955e+03,5.4956907067213782e-02
1.5571735377090943e+02,2.5646095215854405e+02,8.3057893170281609e+00,6.5319485682672322e+00,2.5991070072802188e+01,7.3743377521152964e-01,1.6770212463864112e-01,4.0919996562800254e+00,2.0553506947013670e+03,6.3528564308593688e-02
1.9396743852112371e+02,2.4318599342540890e+02,7.0818701865773255e+00,1.9788793397983007e+00,2.1636817697132997e+01,9.7916617279909990e-01,1.1378731184812696e-01,3.3732854258214022e+00,1.7418979631799689e+03,4.7774429508164101e-02
1.5891979799681988e+02,2.7760499614885128e+02,8.9147923787809749e+00,-4.5610938017158320e+00,1.6008787588287507e+01,9.0757220415423401e-01,1.5023320139459684e-01,5.4951498809764932e+00,1.8585524235763000e+03,6.9030557789176425e-02
1.6332100537397574e+02,2.7459138827739406e+02,9.0248907700742773e+00,7.4269989000857493e+00,4.2616889785485867e+01,8.7362777718687623e-01,9.5624557483110509e-02,5.8074026846967239e+00,1.9050030306949084e+03,5.8015564291665149e-02
1.7610715374511699e+02,2.9394772489438344e+02,6.1277188661396158e+00,8.8804130311418703e+00,3.3164544172087787e+01,9.4810557714542065e-01,1.3460611245336465e-01,5.5907311271746121e+00,2.1226735232171027e+03,3.2573320639425120e-02
1.8570641778430661e+02,2.2815654813029647e+02,6.6285885961518467e+00,-8.5062788518824597e+00,4.1711088538255225e+01,6.8134425570297275e-01,8.0783876170230931e-02,3.9790959045064045e+00,2.4315442803519113e+03,5.3537180697215199e-02
1.5445234930513811e+02,2.7817730061278587e+02,9.9837852934693831e+00,2.7015250053735826e+00,2.3801007989250969e+01,8.8236993172086386e-01,1.0395752387487822e-01,3.1201108839575014e+00,1.7649068989633874e+03,5.5234026436161779e-02
1.6519293571803172e+02,2.3849006420975780e+02,7.3520829371163785e+00,4.2980783981515192e+00,4.0197166204711650e+01,7.9187182579458093e-01,1.3373800900184385e-01,3.0835708381122160e+00,2.1684862344814037e+03,5.1379002092212786e-02
1.9773337379870657e+02,2.7370904126375109e+02,9.4373510618751091e+00,-5.4365114915966073e+00,1.8338947540215194e+01,8.7566877913721186e-01,1.3275907749335661e-01,5.6693310071414160e+00,1.8503489116166290e+03,6.4402376616861656e-02
1.7212668336727617e+02,2.9646139170698433e+02,6.7493136651900016e+00,4.5392163803746666e+00,2.1437777917708583e+01,6.2060571462990133e-01,1.6125484715898272e-01,4.0518699738321997e+00,2.3705811390569802e+03,7.5197964064685027e-02
1.8519178713850812e+02,2.8973519453356948e+02,8.4691058781452959e+00,5.7710303493821904e+00,2.8820777978233188e+01,8.6072104546873851e-01,1.6504544588549488e-01,4.4431697139614963e+00,2.3063027342513433e+03,6.8132308625562479e-02
1.7241462257948521e+02,2.7056350762109895e+02,8.7467163398676746e+00,-1.3368287481405936e+00,3.7854016561670377e+01,7.9722154706411252e-01,1.2681260880898956e-01,3.8914303681746016e+00,1.8030416829477804e+03,6.8578548886675750e-02
1.5775577463455596e+02,2.5931788279462251e+02,9.8136133530972920e+00,5.7869672050064267e+00,3.3343692771701555e+01,8.1935753713719062e-01,9.0988621972667827e-02,3.2069214030824686e+00,2.2310378623593583e+03,7.6669333938535172e-02
1.8900603095043567e+02,2.2423606484777719e+02,8.9400925813579768e+00,-8.0845764815562671e+00,2.1960191233940272e+01,6.2947296394753383e-01,1.6951494163395076e-01,3.5925296975633976e+00,2.0610369752271881e+03,3.9866127655381410e-02
1.8682369155973822e+02,2.8920360601876672e+02,6.7523404935620759e+00,-2.1786875771823544e+00,2.4228482388039815e+01,6.7081653541401098e-01,1.3860637914101626e-01,3.1926156553145963e+00,2.3257785819379569e+03,7.9939486547370930e-02
1.8683128868750862e+02,2.6735044550089742e+02,7.9895403410977694e+00,-3.1094706731625088e+00,1.9968444933566253e+01,8.9871991598071288e-01,8.0854638053123221e-02,5.1846908878035851e+00,2.3027532333360573e+03,4.7223099885024655e-02
1.6414456324433527e+02,2.7246935366704128e+02,7.7425834123149704e+00,4.3770929436691386e+00,4.0260919828967658e+01,8.9985734595224343e-01,8.5267657977859776e-02,4.8848600907525066e+00,1.7240984179433506e+03,6.7718177349955000e-02
1.6454516507683635e+02,2.5676627759073835e+02,8.2631048671551852e+00,2.5088013958147659e+00,2.5295741526744706e+01,6.5255714908334961e-01,1.3074672703265078e-01,2.9163717590179425e+00,2.1264340006069360e+03,6.5797592848348546e-02
1.8944609188932736e+02,2.2261630706635603e+02,9.3941006241798899e+00,-7.6329614167180537e+00,3.5495349374757140e+01,9.8956909488161671e-01,1.2439814661658949e-01,4.1424049236484040e+00,2.0955973926754014e+03,7.6816290271470716e-02
1.6690941142214137e+02,2.6225353505903411e+02,6.6280268487780507e+00,9.4793682707755345e+00,2.4115535515542327e+01,8.0002959426481168e-01,1.4101845278810324e-01,5.9052736961626184e+00,2.0559823007037885e+03,3.5779271627983604e-02
1.6147961570135726e+02,2.2648632746287075e+02,7.2676785505898156e+00,1.0074841882863694e+00,3.7544657536320528e+01,8.8449202713101938e-01,1.0096299783352478e-01,4.3958154690000883e+00,2.4539730815744460e+03,4.7148937316530040e-02
1.5234922647656910e+02,2.4783583683430129e+02,8.2019806648480724e+00,-7.8869466823687517e+00,2.5527764788820768e+01,9.8339190774487706e-01,1.2546608080762534e-01,3.6704820871220525e+00,2.1966300559489928e+03,5.8970451916611960e-02
1.8877165237514839e+02,2.7241268526551357e+02,7.3315940754758957e+00,-5.5050338100420682e+00,3.0474873097224766e+01,6.7157743871664355e-01,1.0719067930688705e-01,4.6186001556274796e+00,1.8800706937003233e+03,4.6708851087176095e-02
1.7183894959697122e+02,2.8005488153565250e+02,6.8756835761060744e+00,-3.7448527620900007e+00,3.7731779553172245e+01,9.8724302262801145e-01,1.1621910402814208e-01,4.1064419084263895e+00,2.3373460879222011e+03,4.1672884907883970e-02
1.5922804450960172e+02,2.8222009508231497e+02,8.1557426977203527e+00,-7.4184860179229872e+00,2.7208976298036063e+01,8.9790919805104730e-01,1.5335494541010480e-01,4.9170931727543996e+00,2.2013864548152710e+03,5.3219529584876309e-02
1.8381021669599144e+02,2.5239656533481170e+02,8.6996839849479723e+00,7.2675648266724409e+00,2.0059638215103391e+01,6.7999654688077105e-01,1.3449370839243635e-01,5.1024384083240371e+00,1.8899883885612339e+03,3.6959039801156536e-02
1.8559262140482974e+02,2.7558462297275912e+02,9.3061551043510420e+00,-7.6042624864368280e+00,2.9435169217690579e+01,7.4940991327429263e-01,1.7170044301752405e-01,4.0488927420047984e+00,1.8939483443550973e+03,3.0456402078785947e-02
1.9635641873760792e+02,2.8479502199063978e+02,9.9465845898836367e+00,4.5968006196718125e+00,3.9794321205691709e+01,9.0880112660749801e-01,1.6560661313829975e-01,4.2078367648926296e+00,2.0382790806961236e+03,7.1916640003225313e-02
1.5474918395463325e+02,2.8339961097534263e+02,7.2943023190828393e+00,7.2167005096224983e+00,3.4302973878650178e+01,7.1792826723247960e-01,1.6741896389804339e-01,3.8351345198672937e+00,2.3506501933736813e+03,6.9935249781730685e-02
1.7461535874489178e+02,2.6779556402759647e+02,7.8719692303285029e+00,8.1724874388977398e+00,2.2269620246052060e+01,8.9066587157221577e-01,1.4543945970011951e-01,3.6048911485321522e+00,2.3086054783728823e+03,3.5638980662318784e-02
1.6148597100096922e+02,2.7600844777110734e+02,8.1470725247355436e+00,-8.4406766829142974e+00,2.4315810628363728e+01,8.9339906849169370e-01,8.5117475508675211e-02,5.8534937657210397e+00,2.1254395686356261e+03,6.3270014283564602e-02
1.5876105511370082e+02,2.4176202631945327e+02,9.6456404709838814e+00,-5.4104693428613260e+00,3.9211619870449709e+01,6.4051803795784079e-01,1.3313257047486882e-01,5.1875992065005487e+00,1.7835279294150751e+03,3.6504647413750535e-02
1.5378253756587910e+02,2.6197170285986243e+02,9.9952597132840229e+00,-8.7545944424503297e+00,3.0400581715902796e+01,6.0560245153494974e-01,9.9250699363596290e-02,4.3283594033621364e+00,2.0989956374938829e+03,6.3478483534680816e-02
1.6188497517897750e+02,2.7895716885452867e+02,9.1646400505086092e+00,1.8928525133385818e+00,4.3803649851670897e+01,7.3687417620427009e-01,8.5143487505263307e-02,4.8202615192714067e+00,1.9906113077593643e+03,3.7887034069022059e-02
1.8353727955685855e+02,2.3347107989347808e+02,6.7312115977889961e+00,-3.5653732278602002e+00,3.5393527451837983e+01,8.9758042833273910e-01,1.0722419310522979e-01,5.9135135642440471e+00,1.7236501320932757e+03,4.2955804069847239e-02
1.6353935098316254e+02,2.7493327158650129e+02,8.3160386327691871e+00,-7.5962328204724416e+00,3.9701737569813396e+01,6.8252708129654727e-01,1.3317989843170686e-01,3.3897026734055795e+00,2.4196271266170256e+03,3.2821605127178209e-02
1.6062425371732752e+02,2.8776554314430558e+02,8.5338063710883780e+00,3.2698786968281635e+00,3.4700826839602470e+01,5.9229180673074378e-01,1.5588064402201951e-01,5.6228353998630682e+00,1.8603550261781400e+03,7.1683056403232276e-02
1.6468225907911261e+02,2.4064309760326975e+02,9.0390063699326522e+00,2.9793364450180135e+00,4.0629396195484404e+01,6.2773587765232242e-01,8.8457043917968936e-02,5.3887236337968520e+00,2.4015232230863935e+03,6.9004021945931665e-02
1.9856160615000104e+02,2.2732471002539950e+02,8.1848560261348542e+00,8.7184099366533374e-01,2.6160464308020735e+01,5.1158436431038357e-01,1.6739558917357811e-01,2.9549927922585884e+00,2.1427587038775059e+03,3.2061097893977764e-02
1.9183406826656847e+02,2.4460048129153733e+02,9.9649681510364623e+00,3.4268766418705532e+00,4.0414769835120516e+01,6.7189778602180450e-01,1.6215728537796933e-01,5.6370624367301438e+00,2.3451827578497341e+03,6.8016137584840791e-02
1.7576626222662819e+02,2.5789002375725062e+02,9.0435382847492924e+00,-6.4805876877785806e+00,3.7549068236269228e+01,6.2014362076493224e-01,1.2684198823557238e-01,5.7876226410353677e+00,1.9563630290591718e+03,2.5848220023123713e-02
1.5785733791103581e+02,2.9838009433841540e+02,7.8820101554373023e+00,-2.3088112701292518e+00,2.2156758846918205e+01,7.5128701290792987e-01,1.6296691880331926e-01,3.5552029319628780e+00,2.2478837822015930e+03,6.8576556202490022e-02
1.6205651109348437e+02,2.4945728304027159e+02,9.4680759175908449e+00,-3.8463187490702744e+00,1.8073453788438670e+01,9.9223214310582064e-01,1.2458493778555033e-01,2.8323116770205399e+00,1.8997257669210751e+03,3.3699700275801547e-02
1.5126836443823140e+02,2.8996419265345196e+02,6.5353228156005994e+00,2.4858415186235394e+00,4.4001758747328232e+01,6.6687576669070148e-01,1.3295803272009254e-01,4.7226200107223590e+00,1.7816627937352496e+03,6.8188669573574667e-02
1.7059317312936423e+02,2.3513100153533370e+02,8.9627071012775765e+00,-3.2866452920380240e-01,3.3948429533816963e+01,7.7550982005684432e-01,1.3971742285952438e-01,4.7315971366462675e+00,2.3248214818705433e+03,5.4267464563420825e-02
1.8714981180624028e+02,2.3061750957367212e+02,7.3638429264605554e+00,9.2120717265174719e+00,2.2243910051797403e+01,6.4440015629229297e-01,1.6026468505983776e-01,4.0337554015121722e+00,1.8829934247122108e+03,7.2925752032831345e-02
1.6512035406133916e+02,2.9804833263361473e+02,9.3894122399792685e+00,-6.7655194501256100e+00,3.4913941805120459e+01,5.9201846060955965e-01,1.3766856432390409e-01,3.6493334055912707e+00,2.4477521286584401e+03,4.5841195779189270e-02
1.7586024179696869e+02,2.7097091959448073e+02,9.2206183341482131e+00,3.7660812636250576e+00,3.0241808218591046e+01,5.3845562479684372e-01,1.3554607123377491e-01,3.3532454931967055e+00,1.8206003626539375e+03,7.0160911308274371e-02
1.7459995882114669e+02,2.4336459558700250e+02,6.5286129445282732e+00,-6.9057003676259621e+00,1.7683191589329518e+01,5.0608999659811638e-01,1.5564494143571370e-01,3.0675351909020225e+00,2.2426165492813966e+03,4.9858433303777788e-02
1.8506778836062082e+02,2.4252626560797759e+02,6.1602321714886115e+00,-4.1423641262777622e+00,3.3641927091468375e+01,5.5395058505561323e-01,9.6879625931898222e-02,4.2388319221976811e+00,2.1991285632861022e+03,6.5567826342158103e-02
1.7831474615548950e+02,2.8591322686616962e+02,6.3913645326565041e+00,-2.8549745011677619e+00,2.0673540109185538e+01,5.5976590328678544e-01,1.1678815311867412e-01,5.3762980463299836e+00,1.8910607716485604e+03,4.7467737926635355e-02
1.9221423919174947e+02,2.5112798080647792e+02,8.9169515229475920e+00,-5.3502348015793233e+00,2.2568543736723385e+01,5.5680219578103018e-01,1.3096014417699653e-01,5.1498094153596679e+00,2.3326153825570655e+03,6.8428946154744819e-02
1.8427365268152627e+02,2.5040711796551750e+02,9.3361068819610296e+00,2.5060777911647758e+00,1.8849530938486620e+01,9.1845033344948335e-01,8.5739384056341267e-02,3.3669718014752821e+00,2.0550750433672292e+03,4.1530089715160423e-02
1.6479243416218674e+02,2.5585413045352766e+02,7.8422387343454458e+00,-9.3122274655280091e+00,3.5537660134763378e+01,6.8996374210143951e-01,1.4325984800812461e-01,3.2191470651889560e+00,1.9091165156191578e+03,3.9722291040061433e-02
1.7146528041992966e+02,2.3704888956085264e+02,7.9156433525314034e+00,3.0117345908930560e-01,2.7430657857422659e+01,8.8374279726158778e-01,1.6437713865714620e-01,4.2589539658054942e+00,2.3149904197762726e+03,7.3610823604407211e-02
1.5879981118147157e+02,2.4452012492387348e+02,9.4226449000648458e+00,-6.1873015772733719e+00,4.0079181404426606e+01,9.1840333096705640e-01,1.5724950414971473e-01,5.9073604322618181e+00,1.9326864064827605e+03,2.8286421686040307e-02
1.6268834366766941e+02,2.2931971515084638e+02,8.4606435482940370e+00,-8.0531303272951860e+00,1.9410095434582082e+01,5.4494115369091289e-01,1.3620286908027152e-01,5.4314993025986356e+00,2.2770727593564084e+03,4.6996765900511751e-02
1.8520867899858882e+02,2.4436089784121839e+02,6.7271374846085701e+00,7.5801958524581181e-01,2.3977326699834126e+01,6.1408470220202194e-01,1.0555239004023935e-01,2.9589825220745056e+00,2.0028466786984563e+03,3.8808040972539121e-02
1.8612755538737539e+02,2.4844468966872773e+02,9.7841907165351216e+00,4.2794078098914667e-01,1.8024666561573717e+01,8.3209565327559232e-01,8.3756259472830566e-02,5.1805301333266849e+00,1.8575754603002258e+03,4.6658658881756798e-02
1.5279622416767126e+02,2.5476463495770861e+02,6.0183272729604562e+00,-2.7927043088518566e-01,3.0849476566976794e+01,9.0328914049364462e-01,1.3375196726678965e-01,2.5664144651244341e+00,2.3313686725949947e+03,4.5323714234535115e-02
1.8841111597418859e+02,2.6905314987215934e+02,6.7527370053451410e+00,-2.4970459146716584e+00,1.6707112265479484e+01,8.6934136037180232e-01,1.5414325144037261e-01,4.2214926481395167e+00,2.1167826066716257e+03,4.9186841132052628e-02
1.9782894523447555e+02,2.9543217663249845e+02,8.3225701245760177e+00,-4.8911123157367653e+00,4.2718296176462857e+01,6.7173673771952602e-01,1.6967496484584962e-01,4.5552256666671473e+00,1.8317100586187210e+03,3.1697526631983164e-02
1.8005495234682445e+02,2.6114167559271948e+02,8.9003096895764102e+00,-3.6342129879241725e+00,3.8626629885179668e+01,8.8574383881766861e-01,1.2726408632409275e-01,3.9024098702058758e+00,1.9426921114492095e+03,7.6543763263553666e-02
1.5198497979881827e+02,2.5503512186282114e+02,8.5228774785095709e+00,2.5755720215062681e+00,4.1026026750307125e+01,9.8466856223199273e-01,1.2809778342891043e-01,4.0916936426677317e+00,1.8144773272785001e+03,7.3006279334103738e-02
1.6736796707897594e+02,2.4622907676192045e+02,8.2949950510429460e+00,-6.2979189961472848e+00,4.4059814909017462e+01,7.5945198415958148e-01,1.3332736027042480e-01,4.2205893024720371e+00,1.9850585404809081e+03,3.9787904683370401e-02
1.6257332213816571e+02,2.4056348441640822e+02,9.9206972088189502e+00,-3.8051184671004812e+00,3.6374831639362164e+01,5.4916484516630981e-01,1.2557565046074148e-01,5.8318953074708721e+00,2.2125367609896516e+03,3.6626633417790558e-02
1.5746588207043982e+02,2.3547937893200327e+02,8.3191742563751756e+00,-7.3872391695015782e+00,4.1525362392056266e+01,5.8973040113367181e-01,8.9962844450029666e-02,5.4291943612001683e+00,2.3149735799733317e+03,7.2373252220820222e-02
1.9485417797481497e+02,2.6429011722514826e+02,6.8727028587759236e+00,-6.3168359504973060e+00,2.1533941728641931e+01,8.0999338391220410e-01,1.4196615408674906e-01,3.3220209294193102e+00,2.2611475890084889e+03,6.9269468506308274e-02
1.7695731396182106e+02,2.2187036467349722e+02,9.6153453383629852e+00,-4.3548445586976925e+00,3.4075632573673296e+01,8.9809882819319464e-01,1.1771361432925384e-01,3.3912041172377076e+00,2.0310111979099868e+03,5.0479978432403191e-02
1.5927036820037225e+02,2.4719351138931299e+02,9.7745864368144169e+00,-8.9452154903688630e-01,2.4407960529312113e+01,9.4087543764694836e-01,1.0571853901194776e-01,4.8186951527195454e+00,1.7543645229257265e+03,4.7276320951764442e-02
1.7423926367541750e+02,2.3987098817051574e+02,7.9845820866387518e+00,-1.4797520991028534e+00,3.1387356250050985e+01,5.5379343811250348e-01,1.5859641193157489e-01,3.2260348964965746e+00,1.7405585524565770e+03,6.6441854129013267e-02
1.7562391289566182e+02,2.5519734093748812e+02,9.3617433951240372e+00,4.9124299190336806e+00,4.4170748181383189e+01,7.2350704046725767e-01,1.3731803061110237e-01,5.7408190859166011e+00,1.7193347766635829e+03,3.8841664559619488e-02
1.9628765482120554e+02,2.3018281953781093e+02,7.9013912843970981e+00,5.4305131137481055e-01,2.6677120732364834e+01,9.7644275202163566e-01,1.1670983215842351e-01,3.3879820962085074e+00,2.4876360938680791e+03,5.7671667515701047e-02
1.8063795472512035e+02,2.4803329838284549e+02,8.0142988846436189e+00,6.1573186977965406e+00,2.3008448684459616e+01,8.2371146624043834e-01,1.3795762122266864e-01,4.4177361091886009e+00,1.7980002749752080e+03,4.3311178929632974e-02
1.5057026182139685e+02,2.6632822337756483e+02,6.4451619273791305e+00,5.7615082902095160e+00,2.0756779566273259e+01,9.3052387934353009e-01,8.4428453323677696e-02,5.5893937422024464e+00,2.1764598946522920e+03,2.7669002411990409e-02
1.8255806769640148e+02,2.4508903144134487e+02,6.4172216096018690e+00,4.8900963031257518e+00,3.2903548715859955e+01,7.1965736919660772e-01,9.8203764749985545e-02,2.9392378747402765e+00,1.9056193309022690e+03,4.6375905846250502e-02
1.7541347146226161e+02,2.9360099236877340e+02,9.0767181060518389e+00,9.8577046832996196e+00,3.4248159307742526e+01,8.8315922441196248e-01,1.3926734818111020e-01,3.9323086488832950e+00,1.7992511611673124e+03,6.0316348493664712e-02
1.5976128726779763e+02,2.2340996752153615e+02,8.9930535166509387e+00,2.4286538661045540e+00,3.5721428621238644e+01,8.1377719230779844e-01,1.3584891721097347e-01,3.1169736384831292e+00,2.2361823336460220e+03,6.6376322736060575e-02
1.7139030185974781e+02,2.6980578586111864e+02,6.5534150144177072e+00,8.2856652327151501e+00,3.2852032629543984e+01,7.3781722780847603e-01,9.4768481153624240e-02,4.8021663829082559e+00,2.0512384138720122e+03,4.0100582565695965e-02
1.8209764914905759e+02,2.5532422936545714e+02,6.3816352349817373e+00,1.1981192873075166e+00,3.4882774040192707e+01,7.8635532608631531e-01,1.3033621721282043e-01,4.3687504820399932e+00,2.2130753258354334e+03,3.3228335693280889e-02
1.9176927927958207e+02,2.6812203880850791e+02,9.2933397252763594e+00,6.6234878455807191e+00,3.9235621810595504e+01,9.7424506279672707e-01,1.6145536110043007e-01,3.4200157730102747e+00,1.9263785703008350e+03,3.8277952123565627e-02
1.7901503098101330e+02,2.6530717518113397e+02,8.9612343210329612e+00,-4.1323533021729286e+00,4.1220413858407937e+01,7.7894951542709756e-01,1.4359257970220246e-01,2.9550623991305942e+00,1.9550886335997438e+03,6.3992910581342835e-02
1.6761848981291701e+02,2.8658767959882204e+02,9.1025564595480315e+00,-2.7409730278773381e+00,2.7194827615479905e+01,7.3774798748503112e-01,9.1739037107531965e-02,5.2080546638738427e+00,2.2352951767033865e+03,4.7683864074184540e-02
1.6817158904347377e+02,2.5196335590752972e+02,9.1144941664797230e+00,-2.2506401688366262e+00,2.0882807092612708e+01,7.3010408164877016e-01,9.8937560479450140e-02,3.0872875786941463e+00,2.0662729276802988e+03,7.8272137493879471e-02
1.7059973788930134e+02,2.3883983063283605e+02,6.0931967466741144e+00,-8.2297811899271522e-01,2.1174223073806786e+01,5.3974550792957998e-01,1.7338506368067486e-01,4.9372685728217753e+00,1.9760840088647458e+03,4.1119388766046761e-02
1.6515125848058551e+02,2.5965802672956340e+02,9.0699075835834346e+00,6.9537479197869558e+00,2.8916391055000627e+01,8.0589009422860769e-01,1.7517107691751507e-01,5.4481752460751371e+00,1.9111901724256036e+03,7.2074486774600294e-02
1.5482465595949466e+02,2.2827502915301420e+02,9.5939178959798177e+00,-9.1445520965993232e+00,3.6269235642966436e+01,7.8331675774152332e-01,9.7430785958283292e-02,3.9122266103635921e+00,1.9972322665901972e+03,5.9954576218892899e-02
1.8498422360888657e+02,2.9108253965340168e+02,7.0780812652312424e+00,-4.3110126191992837e+00,3.2532521533085067e+01,5.4241744447503815e-01,1.2019694114851776e-01,4.2110697444714607e+00,2.2089162556963406e+03,3.8825276245049625e-02
1.9421302875309934e+02,2.4246659513981345e+02,7.9334388509005924e+00,4.4687731865252580e+00,3.5507083247200356e+01,7.6694672210389692e-01,1.3351486474931931e-01,2.5537844916171490e+00,2.0904944614258397e+03,4.2463900925249903e-02
1.6150380768405631e+02,2.5146049488604626e+02,6.5201645133783082e+00,-8.4825112448739262e+00,3.4140876692125104e+01,6.6295281889022450e-01,1.1037382903485426e-01,3.7590034868986200e+00,2.1840554141558991e+03,5.1260768834536549e-02
1.5788359501971010e+02,2.9506054270028085e+02,9.8017169861726412e+00,2.7843499435146732e+00,3.9613293462975008e+01,9.5005134234479993e-01,1.4614786183007789e-01,3.7188631068527962e+00,2.0362783049374884e+03,4.3431743754539336e-02
1.5845628034119008e+02,2.9347802721371670e+02,9.5647604538969482e+00,7.3775108056626166e+00,2.2227978544955128e+01,6.6041650711196420e-01,1.1442353447199731e-01,3.9071022891783400e+00,1.9473544386414737e+03,3.9128327833906414e-02
1.5918506768020725e+02,2.6438741810069280e+02,8.8739513243668675e+00,-6.6674592133620925e+00,2.2673813939465465e+01,5.7775978433262776e-01,1.2051097832766579e-01,5.1333303268735415e+00,2.4992469303243884e+03,5.1265600658733500e-02
1.6161299663232109e+02,2.3222621456012814e+02,8.4873575163044208e+00,-9.7556468703457675e+00,4.4419369240689946e+01,6.2030782046603317e-01,9.6991163864165703e-02,2.5505475105606821e+00,2.2582255946206533e+03,2.7257482948175617e-02
1.6205136247586199e+02,2.8163776543795706e+02,7.2041427962501157e+00,-9.9398772675108304e+00,4.1521694349285880e+01,8.8066629517496597e-01,1.0092471113905312e-01,5.9647155059413866e+00,2.3601962110465256e+03,4.6490166932346574e-02
1.9986760059142262e+02,2.9327154703547569e+02,7.1827484336759824e+00,-1.1009352236344618e+00,3.1580098297800532e+01,8.4611081217451245e-01,1.4019846912502398e-01,3.5360932556557403e+00,2.4141570767951671e+03,5.8097791066441855e-02
